code,name,ward,lga,registered_voters
EB/218/02715/016,"Post Office 016","Ikwo Ward 05","Ikwo",1156
EB/218/02715/017,"Town Hall 017","Ikwo Ward 05","Ikwo",1563
EB/218/02715/018,"Open Space 018","Ikwo Ward 05","Ikwo",1859
EB/218/02715/019,"Under Tree 019","Ikwo Ward 05","Ikwo",939
EB/218/02715/020,"Open Space 020","Ikwo Ward 05","Ikwo",1056
EB/218/02715/021,"Custom Office 021","Ikwo Ward 05","Ikwo",1009
EB/218/02715/022,"Community Centre 022","Ikwo Ward 05","Ikwo",1770
EB/218/02715/023,"Town Hall 023","Ikwo Ward 05","Ikwo",1862
EB/218/02716/001,"Playground 001","Ikwo Ward 06","Ikwo",1658
EB/218/02716/002,"Mosque Area 002","Ikwo Ward 06","Ikwo",302
EB/218/02716/003,"Community Hall 003","Ikwo Ward 06","Ikwo",1072
EB/218/02716/004,"Police Station Area 004","Ikwo Ward 06","Ikwo",1521
EB/218/02716/005,"Church Premises 005","Ikwo Ward 06","Ikwo",409
EB/218/02716/006,"Palace Grounds 006","Ikwo Ward 06","Ikwo",2124
EB/218/02716/007,"Motor Park 007","Ikwo Ward 06","Ikwo",1757
EB/218/02716/008,"Community Hall 008","Ikwo Ward 06","Ikwo",1775
EB/218/02716/009,"Health Centre 009","Ikwo Ward 06","Ikwo",1580
EB/218/02716/010,"Under Tree 010","Ikwo Ward 06","Ikwo",1872
EB/218/02716/011,"Health Centre 011","Ikwo Ward 06","Ikwo",2416
EB/218/02716/012,"Open Space 012","Ikwo Ward 06","Ikwo",926
EB/218/02716/013,"Civic Centre 013","Ikwo Ward 06","Ikwo",1199
EB/218/02716/014,"Secondary School 014","Ikwo Ward 06","Ikwo",1026
EB/218/02716/015,"Community Hall 015","Ikwo Ward 06","Ikwo",1970
EB/218/02716/016,"Junction 016","Ikwo Ward 06","Ikwo",1097
EB/218/02716/017,"Police Station Area 017","Ikwo Ward 06","Ikwo",312
EB/218/02716/018,"Palace Grounds 018","Ikwo Ward 06","Ikwo",2141
EB/218/02716/019,"Under Tree 019","Ikwo Ward 06","Ikwo",2154
EB/218/02717/001,"Police Station Area 001","Ikwo Ward 07","Ikwo",1307
EB/218/02717/002,"Dispensary 002","Ikwo Ward 07","Ikwo",524
EB/218/02717/003,"Community Hall 003","Ikwo Ward 07","Ikwo",2361
EB/218/02717/004,"Village Square 004","Ikwo Ward 07","Ikwo",2461
EB/218/02717/005,"Palace Grounds 005","Ikwo Ward 07","Ikwo",1447
EB/218/02717/006,"Secondary School 006","Ikwo Ward 07","Ikwo",1230
EB/218/02717/007,"Dispensary 007","Ikwo Ward 07","Ikwo",527
EB/218/02717/008,"Town Hall 008","Ikwo Ward 07","Ikwo",508
EB/218/02717/009,"Village Square 009","Ikwo Ward 07","Ikwo",1515
EB/218/02717/010,"Dispensary 010","Ikwo Ward 07","Ikwo",512
EB/218/02717/011,"Health Centre 011","Ikwo Ward 07","Ikwo",1035
EB/218/02717/012,"Open Space 012","Ikwo Ward 07","Ikwo",1666
EB/218/02717/013,"Dispensary 013","Ikwo Ward 07","Ikwo",526
EB/218/02717/014,"Playground 014","Ikwo Ward 07","Ikwo",575
EB/218/02717/015,"Custom Office 015","Ikwo Ward 07","Ikwo",2237
EB/218/02717/016,"Market Square 016","Ikwo Ward 07","Ikwo",816
EB/218/02717/017,"Village Square 017","Ikwo Ward 07","Ikwo",1755
EB/218/02717/018,"Community Centre 018","Ikwo Ward 07","Ikwo",1257
EB/218/02717/019,"Secondary School 019","Ikwo Ward 07","Ikwo",1217
EB/218/02717/020,"Mosque Area 020","Ikwo Ward 07","Ikwo",1983
EB/218/02717/021,"Junction 021","Ikwo Ward 07","Ikwo",1300
EB/218/02717/022,"Health Centre 022","Ikwo Ward 07","Ikwo",2386
EB/218/02718/001,"Post Office 001","Ikwo Ward 08","Ikwo",707
EB/218/02718/002,"Playground 002","Ikwo Ward 08","Ikwo",2011
EB/218/02718/003,"Community Hall 003","Ikwo Ward 08","Ikwo",835
EB/218/02718/004,"Playground 004","Ikwo Ward 08","Ikwo",2443
EB/218/02718/005,"Town Hall 005","Ikwo Ward 08","Ikwo",748
EB/218/02718/006,"Community Centre 006","Ikwo Ward 08","Ikwo",2480
EB/218/02718/007,"Health Centre 007","Ikwo Ward 08","Ikwo",1557
EB/218/02718/008,"Post Office 008","Ikwo Ward 08","Ikwo",1088
EB/218/02718/009,"Market Square 009","Ikwo Ward 08","Ikwo",1165
EB/218/02718/010,"Health Centre 010","Ikwo Ward 08","Ikwo",1650
EB/218/02718/011,"Open Space 011","Ikwo Ward 08","Ikwo",2165
EB/218/02718/012,"Community Centre 012","Ikwo Ward 08","Ikwo",1493
EB/218/02718/013,"Palace Grounds 013","Ikwo Ward 08","Ikwo",1559
EB/218/02718/014,"Open Space 014","Ikwo Ward 08","Ikwo",2014
EB/218/02718/015,"Post Office 015","Ikwo Ward 08","Ikwo",1272
EB/218/02718/016,"Civic Centre 016","Ikwo Ward 08","Ikwo",2492
EB/218/02718/017,"Mosque Area 017","Ikwo Ward 08","Ikwo",1830
EB/218/02718/018,"Church Premises 018","Ikwo Ward 08","Ikwo",618
EB/218/02718/019,"Secondary School 019","Ikwo Ward 08","Ikwo",1109
EB/218/02718/020,"Health Centre 020","Ikwo Ward 08","Ikwo",2086
EB/218/02718/021,"Motor Park 021","Ikwo Ward 08","Ikwo",2160
EB/218/02718/022,"Dispensary 022","Ikwo Ward 08","Ikwo",2033
EB/218/02718/023,"Under Tree 023","Ikwo Ward 08","Ikwo",781
EB/218/02718/024,"Town Hall 024","Ikwo Ward 08","Ikwo",1270
EB/218/02718/025,"Primary School 025","Ikwo Ward 08","Ikwo",703
EB/218/02719/001,"Palace Grounds 001","Ikwo Ward 09","Ikwo",1526
EB/218/02719/002,"Palace Grounds 002","Ikwo Ward 09","Ikwo",770
EB/218/02719/003,"Secondary School 003","Ikwo Ward 09","Ikwo",1556
EB/218/02719/004,"Police Station Area 004","Ikwo Ward 09","Ikwo",2007
EB/218/02719/005,"Custom Office 005","Ikwo Ward 09","Ikwo",384
EB/218/02719/006,"Under Tree 006","Ikwo Ward 09","Ikwo",1209
EB/218/02719/007,"Motor Park 007","Ikwo Ward 09","Ikwo",1924
EB/218/02719/008,"Playground 008","Ikwo Ward 09","Ikwo",584
EB/218/02719/009,"Church Premises 009","Ikwo Ward 09","Ikwo",1343
EB/218/02719/010,"Custom Office 010","Ikwo Ward 09","Ikwo",521
EB/218/02719/011,"Playground 011","Ikwo Ward 09","Ikwo",1594
EB/218/02719/012,"Post Office 012","Ikwo Ward 09","Ikwo",1239
EB/218/02719/013,"Motor Park 013","Ikwo Ward 09","Ikwo",1225
EB/218/02719/014,"Primary School 014","Ikwo Ward 09","Ikwo",558
EB/218/02719/015,"Village Square 015","Ikwo Ward 09","Ikwo",715
EB/218/02719/016,"Secondary School 016","Ikwo Ward 09","Ikwo",1667
EB/218/02719/017,"Motor Park 017","Ikwo Ward 09","Ikwo",744
EB/218/02719/018,"Under Tree 018","Ikwo Ward 09","Ikwo",1541
EB/218/02719/019,"Mosque Area 019","Ikwo Ward 09","Ikwo",655
EB/218/02720/001,"Open Space 001","Ikwo Ward 10","Ikwo",1895
EB/218/02720/002,"Police Station Area 002","Ikwo Ward 10","Ikwo",2082
EB/218/02720/003,"Junction 003","Ikwo Ward 10","Ikwo",1525
EB/218/02720/004,"Community Centre 004","Ikwo Ward 10","Ikwo",1456
EB/218/02720/005,"Motor Park 005","Ikwo Ward 10","Ikwo",1656
EB/218/02720/006,"Custom Office 006","Ikwo Ward 10","Ikwo",1901
EB/218/02720/007,"Market Square 007","Ikwo Ward 10","Ikwo",683
EB/218/02720/008,"Custom Office 008","Ikwo Ward 10","Ikwo",2312
EB/218/02720/009,"Open Space 009","Ikwo Ward 10","Ikwo",1460
EB/218/02720/010,"Primary School 010","Ikwo Ward 10","Ikwo",2060
EB/218/02720/011,"Open Space 011","Ikwo Ward 10","Ikwo",2288
EB/218/02720/012,"Primary School 012","Ikwo Ward 10","Ikwo",918
EB/218/02720/013,"Market Square 013","Ikwo Ward 10","Ikwo",1502
EB/218/02720/014,"Open Space 014","Ikwo Ward 10","Ikwo",1715
EB/218/02720/015,"Market Square 015","Ikwo Ward 10","Ikwo",2164
EB/218/02720/016,"Junction 016","Ikwo Ward 10","Ikwo",804
EB/218/02720/017,"Mosque Area 017","Ikwo Ward 10","Ikwo",354
EB/218/02720/018,"Community Centre 018","Ikwo Ward 10","Ikwo",1736
EB/218/02720/019,"Dispensary 019","Ikwo Ward 10","Ikwo",2225
EB/218/02720/020,"Under Tree 020","Ikwo Ward 10","Ikwo",745
EB/218/02720/021,"Police Station Area 021","Ikwo Ward 10","Ikwo",453
EB/218/02720/022,"Town Hall 022","Ikwo Ward 10","Ikwo",1800
EB/218/02720/023,"Civic Centre 023","Ikwo Ward 10","Ikwo",808
EB/218/02721/001,"Village Square 001","Ikwo Ward 11","Ikwo",1500
EB/218/02721/002,"Town Hall 002","Ikwo Ward 11","Ikwo",994
EB/218/02721/003,"Village Square 003","Ikwo Ward 11","Ikwo",560
EB/218/02721/004,"Civic Centre 004","Ikwo Ward 11","Ikwo",506
EB/218/02721/005,"Village Square 005","Ikwo Ward 11","Ikwo",1315
EB/218/02721/006,"Junction 006","Ikwo Ward 11","Ikwo",2287
EB/218/02721/007,"Junction 007","Ikwo Ward 11","Ikwo",1347
EB/218/02721/008,"Junction 008","Ikwo Ward 11","Ikwo",1517
EB/218/02721/009,"Under Tree 009","Ikwo Ward 11","Ikwo",2238
EB/218/02721/010,"Mosque Area 010","Ikwo Ward 11","Ikwo",2422
EB/218/02721/011,"Dispensary 011","Ikwo Ward 11","Ikwo",1996
EB/218/02721/012,"Primary School 012","Ikwo Ward 11","Ikwo",333
EB/218/02721/013,"Secondary School 013","Ikwo Ward 11","Ikwo",1097
EB/218/02721/014,"Market Square 014","Ikwo Ward 11","Ikwo",428
EB/218/02721/015,"Playground 015","Ikwo Ward 11","Ikwo",1921
EB/218/02721/016,"Mosque Area 016","Ikwo Ward 11","Ikwo",610
EB/218/02721/017,"Community Centre 017","Ikwo Ward 11","Ikwo",2247
EB/218/02721/018,"Motor Park 018","Ikwo Ward 11","Ikwo",764
EB/218/02722/001,"Market Square 001","Ikwo Ward 12","Ikwo",924
EB/218/02722/002,"Police Station Area 002","Ikwo Ward 12","Ikwo",503
EB/218/02722/003,"Palace Grounds 003","Ikwo Ward 12","Ikwo",1464
EB/218/02722/004,"Market Square 004","Ikwo Ward 12","Ikwo",1445
EB/218/02722/005,"Town Hall 005","Ikwo Ward 12","Ikwo",1861
EB/218/02722/006,"Under Tree 006","Ikwo Ward 12","Ikwo",478
EB/218/02722/007,"Junction 007","Ikwo Ward 12","Ikwo",1001
EB/218/02722/008,"Dispensary 008","Ikwo Ward 12","Ikwo",2408
EB/218/02722/009,"Post Office 009","Ikwo Ward 12","Ikwo",1746
EB/218/02722/010,"Open Space 010","Ikwo Ward 12","Ikwo",1088
EB/218/02722/011,"Palace Grounds 011","Ikwo Ward 12","Ikwo",1645
EB/218/02722/012,"Junction 012","Ikwo Ward 12","Ikwo",1722
EB/218/02722/013,"Playground 013","Ikwo Ward 12","Ikwo",2469
EB/218/02722/014,"Mosque Area 014","Ikwo Ward 12","Ikwo",1511
EB/218/02722/015,"Custom Office 015","Ikwo Ward 12","Ikwo",1037
EB/218/02722/016,"Community Centre 016","Ikwo Ward 12","Ikwo",884
EB/218/02722/017,"Motor Park 017","Ikwo Ward 12","Ikwo",2255
EB/218/02722/018,"Custom Office 018","Ikwo Ward 12","Ikwo",1120
EB/218/02722/019,"Church Premises 019","Ikwo Ward 12","Ikwo",2450
EB/218/02722/020,"Church Premises 020","Ikwo Ward 12","Ikwo",1236
EB/218/02722/021,"Village Square 021","Ikwo Ward 12","Ikwo",1188
EB/218/02722/022,"Village Square 022","Ikwo Ward 12","Ikwo",1948
EB/218/02722/023,"Market Square 023","Ikwo Ward 12","Ikwo",1395
EB/218/02722/024,"Custom Office 024","Ikwo Ward 12","Ikwo",509
EB/218/02722/025,"Primary School 025","Ikwo Ward 12","Ikwo",381
EB/218/02723/001,"Dispensary 001","Ikwo Ward 13","Ikwo",418
EB/218/02723/002,"Post Office 002","Ikwo Ward 13","Ikwo",1141
EB/218/02723/003,"Police Station Area 003","Ikwo Ward 13","Ikwo",2243
EB/218/02723/004,"Community Centre 004","Ikwo Ward 13","Ikwo",1967
EB/218/02723/005,"Community Centre 005","Ikwo Ward 13","Ikwo",643
EB/218/02723/006,"Community Centre 006","Ikwo Ward 13","Ikwo",1569
EB/218/02723/007,"Motor Park 007","Ikwo Ward 13","Ikwo",1082
EB/218/02723/008,"Village Square 008","Ikwo Ward 13","Ikwo",1047
EB/218/02723/009,"Market Square 009","Ikwo Ward 13","Ikwo",550
EB/218/02723/010,"Playground 010","Ikwo Ward 13","Ikwo",1119
EB/218/02723/011,"Community Centre 011","Ikwo Ward 13","Ikwo",1218
EB/218/02723/012,"Post Office 012","Ikwo Ward 13","Ikwo",1831
EB/218/02723/013,"Mosque Area 013","Ikwo Ward 13","Ikwo",1450
EB/218/02723/014,"Town Hall 014","Ikwo Ward 13","Ikwo",328
EB/218/02723/015,"Mosque Area 015","Ikwo Ward 13","Ikwo",1360
EB/218/02723/016,"Civic Centre 016","Ikwo Ward 13","Ikwo",1731
EB/218/02724/001,"Secondary School 001","Ikwo Ward 14","Ikwo",738
EB/218/02724/002,"Church Premises 002","Ikwo Ward 14","Ikwo",1680
EB/218/02724/003,"Village Square 003","Ikwo Ward 14","Ikwo",531
EB/218/02724/004,"Junction 004","Ikwo Ward 14","Ikwo",1194
EB/218/02724/005,"Secondary School 005","Ikwo Ward 14","Ikwo",421
EB/218/02724/006,"Health Centre 006","Ikwo Ward 14","Ikwo",850
EB/218/02724/007,"Post Office 007","Ikwo Ward 14","Ikwo",314
EB/218/02724/008,"Secondary School 008","Ikwo Ward 14","Ikwo",2105
EB/218/02724/009,"Motor Park 009","Ikwo Ward 14","Ikwo",1293
EB/218/02724/010,"Junction 010","Ikwo Ward 14","Ikwo",2075
EB/218/02724/011,"Open Space 011","Ikwo Ward 14","Ikwo",1828
EB/218/02724/012,"Civic Centre 012","Ikwo Ward 14","Ikwo",447
EB/218/02724/013,"Palace Grounds 013","Ikwo Ward 14","Ikwo",1553
EB/218/02724/014,"Playground 014","Ikwo Ward 14","Ikwo",1058
EB/218/02724/015,"Health Centre 015","Ikwo Ward 14","Ikwo",350
EB/218/02724/016,"Village Square 016","Ikwo Ward 14","Ikwo",1937
EB/218/02724/017,"Dispensary 017","Ikwo Ward 14","Ikwo",1671
EB/218/02724/018,"Junction 018","Ikwo Ward 14","Ikwo",1720
EB/218/02724/019,"Mosque Area 019","Ikwo Ward 14","Ikwo",2414
EB/218/02724/020,"Secondary School 020","Ikwo Ward 14","Ikwo",1032
EB/218/02725/001,"Post Office 001","Ikwo Ward 15","Ikwo",726
EB/218/02725/002,"Health Centre 002","Ikwo Ward 15","Ikwo",388
EB/218/02725/003,"Market Square 003","Ikwo Ward 15","Ikwo",2437
EB/218/02725/004,"Secondary School 004","Ikwo Ward 15","Ikwo",959
EB/218/02725/005,"Community Hall 005","Ikwo Ward 15","Ikwo",1239
EB/218/02725/006,"Health Centre 006","Ikwo Ward 15","Ikwo",1955
EB/218/02725/007,"Church Premises 007","Ikwo Ward 15","Ikwo",328
EB/218/02725/008,"Community Hall 008","Ikwo Ward 15","Ikwo",736
EB/218/02725/009,"Playground 009","Ikwo Ward 15","Ikwo",2008
EB/218/02725/010,"Market Square 010","Ikwo Ward 15","Ikwo",2404
EB/218/02725/011,"Dispensary 011","Ikwo Ward 15","Ikwo",916
EB/218/02725/012,"Motor Park 012","Ikwo Ward 15","Ikwo",1290
EB/218/02725/013,"Secondary School 013","Ikwo Ward 15","Ikwo",682
EB/218/02725/014,"Civic Centre 014","Ikwo Ward 15","Ikwo",1643
EB/218/02725/015,"Civic Centre 015","Ikwo Ward 15","Ikwo",428
EB/218/02725/016,"Motor Park 016","Ikwo Ward 15","Ikwo",2040
EB/218/02725/017,"Town Hall 017","Ikwo Ward 15","Ikwo",1318
EB/218/02725/018,"Secondary School 018","Ikwo Ward 15","Ikwo",2471
EB/218/02725/019,"Open Space 019","Ikwo Ward 15","Ikwo",2403
EB/218/02725/020,"Civic Centre 020","Ikwo Ward 15","Ikwo",383
EB/218/02725/021,"Secondary School 021","Ikwo Ward 15","Ikwo",772
EB/218/02725/022,"Motor Park 022","Ikwo Ward 15","Ikwo",2044
EB/218/02725/023,"Post Office 023","Ikwo Ward 15","Ikwo",997
EB/218/02725/024,"Secondary School 024","Ikwo Ward 15","Ikwo",482
EB/219/02726/001,"Motor Park 001","Ishielu Ward 01","Ishielu",307
EB/219/02726/002,"Dispensary 002","Ishielu Ward 01","Ishielu",352
EB/219/02726/003,"Community Centre 003","Ishielu Ward 01","Ishielu",2380
EB/219/02726/004,"Civic Centre 004","Ishielu Ward 01","Ishielu",881
EB/219/02726/005,"Open Space 005","Ishielu Ward 01","Ishielu",1482
EB/219/02726/006,"Under Tree 006","Ishielu Ward 01","Ishielu",1109
EB/219/02726/007,"Secondary School 007","Ishielu Ward 01","Ishielu",2469
EB/219/02726/008,"Post Office 008","Ishielu Ward 01","Ishielu",2053
EB/219/02726/009,"Palace Grounds 009","Ishielu Ward 01","Ishielu",2085
EB/219/02726/010,"Post Office 010","Ishielu Ward 01","Ishielu",1844
EB/219/02726/011,"Health Centre 011","Ishielu Ward 01","Ishielu",1483
EB/219/02726/012,"Village Square 012","Ishielu Ward 01","Ishielu",1435
EB/219/02726/013,"Town Hall 013","Ishielu Ward 01","Ishielu",1275
EB/219/02726/014,"Church Premises 014","Ishielu Ward 01","Ishielu",895
EB/219/02726/015,"Open Space 015","Ishielu Ward 01","Ishielu",1764
EB/219/02726/016,"Palace Grounds 016","Ishielu Ward 01","Ishielu",1753
EB/219/02726/017,"Post Office 017","Ishielu Ward 01","Ishielu",1816
EB/219/02727/001,"Police Station Area 001","Ishielu Ward 02","Ishielu",939
EB/219/02727/002,"Community Hall 002","Ishielu Ward 02","Ishielu",2060
EB/219/02727/003,"Junction 003","Ishielu Ward 02","Ishielu",852
EB/219/02727/004,"Market Square 004","Ishielu Ward 02","Ishielu",1307
EB/219/02727/005,"Palace Grounds 005","Ishielu Ward 02","Ishielu",427
EB/219/02727/006,"Health Centre 006","Ishielu Ward 02","Ishielu",2177
EB/219/02727/007,"Post Office 007","Ishielu Ward 02","Ishielu",1776
EB/219/02727/008,"Motor Park 008","Ishielu Ward 02","Ishielu",1079
EB/219/02727/009,"Under Tree 009","Ishielu Ward 02","Ishielu",1279
EB/219/02727/010,"Community Centre 010","Ishielu Ward 02","Ishielu",2168
EB/219/02727/011,"Open Space 011","Ishielu Ward 02","Ishielu",1629
EB/219/02727/012,"Mosque Area 012","Ishielu Ward 02","Ishielu",847
EB/219/02727/013,"Church Premises 013","Ishielu Ward 02","Ishielu",1866
EB/219/02727/014,"Playground 014","Ishielu Ward 02","Ishielu",1947
EB/219/02727/015,"Junction 015","Ishielu Ward 02","Ishielu",1860
EB/219/02727/016,"Community Hall 016","Ishielu Ward 02","Ishielu",1186
EB/219/02727/017,"Under Tree 017","Ishielu Ward 02","Ishielu",640
EB/219/02728/001,"Mosque Area 001","Ishielu Ward 03","Ishielu",1965
EB/219/02728/002,"Post Office 002","Ishielu Ward 03","Ishielu",1973
EB/219/02728/003,"Open Space 003","Ishielu Ward 03","Ishielu",1344
EB/219/02728/004,"Secondary School 004","Ishielu Ward 03","Ishielu",1121
EB/219/02728/005,"Open Space 005","Ishielu Ward 03","Ishielu",2062
EB/219/02728/006,"Custom Office 006","Ishielu Ward 03","Ishielu",2177
EB/219/02728/007,"Palace Grounds 007","Ishielu Ward 03","Ishielu",848
EB/219/02728/008,"Dispensary 008","Ishielu Ward 03","Ishielu",617
EB/219/02728/009,"Market Square 009","Ishielu Ward 03","Ishielu",1121
EB/219/02728/010,"Primary School 010","Ishielu Ward 03","Ishielu",1494
EB/219/02728/011,"Village Square 011","Ishielu Ward 03","Ishielu",653
EB/219/02728/012,"Community Hall 012","Ishielu Ward 03","Ishielu",1247
EB/219/02728/013,"Secondary School 013","Ishielu Ward 03","Ishielu",678
EB/219/02728/014,"Market Square 014","Ishielu Ward 03","Ishielu",594
EB/219/02728/015,"Civic Centre 015","Ishielu Ward 03","Ishielu",1791
EB/219/02728/016,"Secondary School 016","Ishielu Ward 03","Ishielu",445
EB/219/02728/017,"Town Hall 017","Ishielu Ward 03","Ishielu",2239
EB/219/02728/018,"Community Centre 018","Ishielu Ward 03","Ishielu",968
EB/219/02728/019,"Market Square 019","Ishielu Ward 03","Ishielu",1632
EB/219/02728/020,"Under Tree 020","Ishielu Ward 03","Ishielu",1995
EB/219/02728/021,"Community Centre 021","Ishielu Ward 03","Ishielu",1410
EB/219/02728/022,"Community Hall 022","Ishielu Ward 03","Ishielu",2456
EB/219/02729/001,"Church Premises 001","Ishielu Ward 04","Ishielu",922
EB/219/02729/002,"Dispensary 002","Ishielu Ward 04","Ishielu",1422
EB/219/02729/003,"Police Station Area 003","Ishielu Ward 04","Ishielu",431
EB/219/02729/004,"Playground 004","Ishielu Ward 04","Ishielu",1449
EB/219/02729/005,"Community Centre 005","Ishielu Ward 04","Ishielu",490
EB/219/02729/006,"Playground 006","Ishielu Ward 04","Ishielu",2426
EB/219/02729/007,"Open Space 007","Ishielu Ward 04","Ishielu",338
EB/219/02729/008,"Community Centre 008","Ishielu Ward 04","Ishielu",1869
EB/219/02729/009,"Dispensary 009","Ishielu Ward 04","Ishielu",1395
EB/219/02729/010,"Mosque Area 010","Ishielu Ward 04","Ishielu",1527
EB/219/02729/011,"Community Centre 011","Ishielu Ward 04","Ishielu",1783
EB/219/02729/012,"Dispensary 012","Ishielu Ward 04","Ishielu",2280
EB/219/02729/013,"Dispensary 013","Ishielu Ward 04","Ishielu",1752
EB/219/02729/014,"Custom Office 014","Ishielu Ward 04","Ishielu",983
EB/219/02729/015,"Mosque Area 015","Ishielu Ward 04","Ishielu",915
EB/219/02729/016,"Palace Grounds 016","Ishielu Ward 04","Ishielu",2225
EB/219/02729/017,"Community Hall 017","Ishielu Ward 04","Ishielu",679
EB/219/02729/018,"Church Premises 018","Ishielu Ward 04","Ishielu",2088
EB/219/02729/019,"Market Square 019","Ishielu Ward 04","Ishielu",2130
EB/219/02729/020,"Junction 020","Ishielu Ward 04","Ishielu",891
EB/219/02729/021,"Primary School 021","Ishielu Ward 04","Ishielu",507
EB/219/02729/022,"Motor Park 022","Ishielu Ward 04","Ishielu",1518
EB/219/02730/001,"Village Square 001","Ishielu Ward 05","Ishielu",1608
EB/219/02730/002,"Civic Centre 002","Ishielu Ward 05","Ishielu",1091
EB/219/02730/003,"Police Station Area 003","Ishielu Ward 05","Ishielu",621
EB/219/02730/004,"Primary School 004","Ishielu Ward 05","Ishielu",1917
EB/219/02730/005,"Under Tree 005","Ishielu Ward 05","Ishielu",1922
EB/219/02730/006,"Community Hall 006","Ishielu Ward 05","Ishielu",1026
EB/219/02730/007,"Police Station Area 007","Ishielu Ward 05","Ishielu",728
EB/219/02730/008,"Playground 008","Ishielu Ward 05","Ishielu",1430
EB/219/02730/009,"Town Hall 009","Ishielu Ward 05","Ishielu",1208
EB/219/02730/010,"Health Centre 010","Ishielu Ward 05","Ishielu",411
EB/219/02730/011,"Post Office 011","Ishielu Ward 05","Ishielu",1925
EB/219/02730/012,"Village Square 012","Ishielu Ward 05","Ishielu",1610
EB/219/02730/013,"Police Station Area 013","Ishielu Ward 05","Ishielu",2168
EB/219/02730/014,"Post Office 014","Ishielu Ward 05","Ishielu",924
EB/219/02730/015,"Community Hall 015","Ishielu Ward 05","Ishielu",884
EB/219/02730/016,"Dispensary 016","Ishielu Ward 05","Ishielu",1646
EB/219/02730/017,"Dispensary 017","Ishielu Ward 05","Ishielu",658
EB/219/02730/018,"Under Tree 018","Ishielu Ward 05","Ishielu",357
EB/219/02730/019,"Mosque Area 019","Ishielu Ward 05","Ishielu",411
EB/219/02730/020,"Civic Centre 020","Ishielu Ward 05","Ishielu",978
EB/219/02730/021,"Town Hall 021","Ishielu Ward 05","Ishielu",1684
EB/219/02730/022,"Market Square 022","Ishielu Ward 05","Ishielu",1823
EB/219/02730/023,"Junction 023","Ishielu Ward 05","Ishielu",1514
EB/219/02731/001,"Dispensary 001","Ishielu Ward 06","Ishielu",1048
EB/219/02731/002,"Market Square 002","Ishielu Ward 06","Ishielu",634
EB/219/02731/003,"Open Space 003","Ishielu Ward 06","Ishielu",1103
EB/219/02731/004,"Church Premises 004","Ishielu Ward 06","Ishielu",2076
EB/219/02731/005,"Community Hall 005","Ishielu Ward 06","Ishielu",657
EB/219/02731/006,"Dispensary 006","Ishielu Ward 06","Ishielu",2498
EB/219/02731/007,"Motor Park 007","Ishielu Ward 06","Ishielu",2457
EB/219/02731/008,"Motor Park 008","Ishielu Ward 06","Ishielu",1647
EB/219/02731/009,"Police Station Area 009","Ishielu Ward 06","Ishielu",842
EB/219/02731/010,"Motor Park 010","Ishielu Ward 06","Ishielu",1095
EB/219/02731/011,"Open Space 011","Ishielu Ward 06","Ishielu",1987
EB/219/02731/012,"Health Centre 012","Ishielu Ward 06","Ishielu",1138
EB/219/02731/013,"Health Centre 013","Ishielu Ward 06","Ishielu",1890
EB/219/02731/014,"Town Hall 014","Ishielu Ward 06","Ishielu",431
EB/219/02731/015,"Primary School 015","Ishielu Ward 06","Ishielu",1044
EB/219/02731/016,"Junction 016","Ishielu Ward 06","Ishielu",431
EB/219/02732/001,"Town Hall 001","Ishielu Ward 07","Ishielu",1549
EB/219/02732/002,"Palace Grounds 002","Ishielu Ward 07","Ishielu",945
EB/219/02732/003,"Civic Centre 003","Ishielu Ward 07","Ishielu",750
EB/219/02732/004,"Secondary School 004","Ishielu Ward 07","Ishielu",748
EB/219/02732/005,"Community Hall 005","Ishielu Ward 07","Ishielu",481
EB/219/02732/006,"Dispensary 006","Ishielu Ward 07","Ishielu",338
EB/219/02732/007,"Primary School 007","Ishielu Ward 07","Ishielu",1794
EB/219/02732/008,"Village Square 008","Ishielu Ward 07","Ishielu",2100
EB/219/02732/009,"Secondary School 009","Ishielu Ward 07","Ishielu",2386
EB/219/02732/010,"Playground 010","Ishielu Ward 07","Ishielu",791
EB/219/02732/011,"Junction 011","Ishielu Ward 07","Ishielu",825
EB/219/02732/012,"Dispensary 012","Ishielu Ward 07","Ishielu",1033
EB/219/02732/013,"Police Station Area 013","Ishielu Ward 07","Ishielu",2412
EB/219/02732/014,"Village Square 014","Ishielu Ward 07","Ishielu",864
EB/219/02732/015,"Market Square 015","Ishielu Ward 07","Ishielu",2468
EB/219/02732/016,"Mosque Area 016","Ishielu Ward 07","Ishielu",2301
EB/219/02732/017,"Palace Grounds 017","Ishielu Ward 07","Ishielu",2021
EB/219/02732/018,"Community Hall 018","Ishielu Ward 07","Ishielu",1004
EB/219/02733/001,"Primary School 001","Ishielu Ward 08","Ishielu",2189
EB/219/02733/002,"Secondary School 002","Ishielu Ward 08","Ishielu",2153
EB/219/02733/003,"Village Square 003","Ishielu Ward 08","Ishielu",598
EB/219/02733/004,"Dispensary 004","Ishielu Ward 08","Ishielu",2301
EB/219/02733/005,"Community Hall 005","Ishielu Ward 08","Ishielu",2258
EB/219/02733/006,"Open Space 006","Ishielu Ward 08","Ishielu",2209
EB/219/02733/007,"Playground 007","Ishielu Ward 08","Ishielu",1048
EB/219/02733/008,"Custom Office 008","Ishielu Ward 08","Ishielu",1183
EB/219/02733/009,"Motor Park 009","Ishielu Ward 08","Ishielu",1849
